3,0,0,0,96,0
4,7,0,3,0,93
0,93,0,3,0,9
1,0,103,1,0,0
2,0,0,94,0,2
3,0,0,0,96,0
4,7,0,3,0,93
0,91,0,3,0,11
1,0,103,1,0,0
2,0,0,94,0,2
3,0,0,0,96,0
4,7,0,3,0,93
0,94,0,3,0,8
1,0,103,1,0,0
2,0,0,94,0,2
3,0,0,0,96,0
4,7,0,3,0,93
0,94,0,3,0,8
1,0,103,1,0,0
2,0,0,94,0,2
3,0,0,0,96,0
4,8,0,3,0,92
0,93,0,3,0,9
1,0,103,1,0,0
2,0,0,94,0,2
3,0,0,0,96,0
4,7,0,3,0,93
0,93,0,3,0,9
1,0,103,1,0,0
2,0,0,94,0,2
3,0,0,0,96,0
4,7,0,3,0,93
0,94,0,3,0,8
1,0,103,1,0,0
2,0,0,94,0,2
3,0,0,0,96,0
4,8,0,3,0,92
